prompt,gen_title,gen_body,sim_top1,sim_top5_mean,novelty,nn_title,nn_excerpt
푸른 꿈,푸른 꿈,"붉은 눈망울로 하늘 향해 다가가
오직 그대 곁에 있어줄 사람 하나 없을까요
그대는 이제 떠나고 싶어요!
어쩌면 저는 이 세상이
푸른 꿈인지도 모르니까.
내게는 아름다운 세상이라는 말이 있어서
붉은 눈으로 그대를 보려고 발길을 재촉하지 않아도 될 것 같아요!.
그래서 나는 파란 눈의 하얀 눈을 떠올렸죠
나는 나의 푸른 눈이 아름답다고 생각했죠, 난 아직도 푸른 생각을 하고 있잖아요.
그러니까 푸른 사람은 내게 아름다운 사람을 선물할 뿐이죠.
사랑하는 그대여, 푸른 마음속에 간직",0.7987701892852783,0.7743829488754272,0.20122981071472168,해바라기 연가,오직 당신 있는 곳만 향합니다. 그리움 때문에 나는 당신을 향해 서 있습니다. 그대를 바라보아야 힘이 솟고 당신의 빛을 받아야 피어납니다. 한순간도 잊지 못할 그대 얼굴 온종일 그리움에 파묻혀 밤이 와도 여전히 흔들…
차가운 미소,차가운 미소,"어차피 풀잎에선
내 눈도 안 보이는 그 사랑일까요...
그런데 난 그걸 싫어해요..
난 정말 웃겨. #신상철 이니셜은 벚꽃보다 더 아름다운거야! 
sun_gody_official 에서 소개할게욤!
이젠 당신도 봄의 시작이라 할 수 있을텐데요
그래서 나는 왜 이렇게 봄을 그리워하는지 이해합니다.
아직도 봄이 아름답다는 말인가요?
봄의 기억들이여,
오늘처럼 고운 꽃잎을 가진 꽃들을",0.798579216003418,0.7877187728881836,0.20142078399658203,꽃보다 봄,꽃보다 먼저 봄을 기다렸습니다. 아파오는 봄을 사랑하였습니다. 꽃가지 흔들며 오는 봄 꽃향기 날리며 가는 봄 모두 꽃보다 봄을 사랑하였습니다. 잠시 스쳐가는 불꽃이지만 사랑이 없는 봄은 봄이 아닙니다. 꽃은 져도 봄…
차가운 별,차가운 별,"내겐 이미 한숨이 나네
내게 남은 시간 그 모든 건
어쩌면 내가 사랑했을까봐
그렇게 기다렸는지
그런데 이제야 비로소 눈을 떠서
내가 먼저 떠났던 걸까?
나에게는 아직도 이 시간이 남아 있는걸까.
아직 미련은 남았겠지.
기다렸다는 듯 두 손을 번쩍 들고
당신의 곁을 떠난 지 오래다.
마음이 더 아프기만 하고 너무 많이 피곤해 보여도
그저 미소를 지을 뿐인데.'
사랑한다는 것을 다시 한번 깨달으면
더욱 좋은 날이 올거라고 믿고",0.7962061166763306,0.7676159143447876,0.20379388332366943,사랑의 시간,하지만 너는 아무 말 없이 다른 길을 택했고 내 노래는 슬픔의 멜로디로 바뀌었다. 사랑스러운 눈빛은 이제 그리움으로 빛나고 너의 미소만 내 마음 속에 깊이 새겨졌다. 아무 말 없이 떠나간 너를 떠올릴 때마다 너는 내…
매일 그대,매일 그대,"내일처럼 사랑하고 있을 줄이야.
그대 마음 속에서 너와 나 둘이 행복할 거야. 그대 마음을 채워줄게
우리의 사랑은 나의 사랑이 아니란 말야. 널 사랑하는 이 세상에서 그대의 사랑을 받을 수 있다는 걸 알기 전에는
사랑이란 단어를 잊어 버릴 거야.
누군가 나에게 한 말을 들어주려 할 때
내게도 아름다운 날이 온다면 좋겠구나.
언젠가는 꼭 우리 함께 행복한 날을 만들겠다고 약속해 줬으면. 그대에게는 그런 날들이 찾아오길 바란다.]
날마다 그렇게만 해주지 않으면 어쩌나",0.7919788360595703,0.7782865762710571,0.2080211639404297,사랑의 시간,하지만 너는 아무 말 없이 다른 길을 택했고 내 노래는 슬픔의 멜로디로 바뀌었다. 사랑스러운 눈빛은 이제 그리움으로 빛나고 너의 미소만 내 마음 속에 깊이 새겨졌다. 아무 말 없이 떠나간 너를 떠올릴 때마다 너는 내…
겨울 별,겨울 별,"아련한 추억의 그리움
어느덧 봄이 찾아왔고
추위가 물러가고 있습니다.
겨울은 계절이 왔어도
누구나 아는 명절이지만
그저 가을이라 부르는 것은
언제나 추위만 불러온다는 것을 잊지 말아야 할 것입니다
그래서인지 겨울마다 아름다운 풍경이 그려지고 있습니다.]
오늘도 봄을 주제로 한 그림들을 감상하고 있는데요,
아름다운 풍경을 배경으로 한 사진들이 눈길을 사로잡습니다.
그리고 그 속사정은 오늘도 변함없이 느껴집니다..
오랜만에 만난 연인과 함께 보내는 시간이랍니다.
눈부신 햇살과 따뜻한 온",0.7906273007392883,0.7854520082473755,0.20937269926071167,겨울 비,"눈 섞인 빗방울이 내 마음을 두드리고, 그 소리에 나는 먼 옛날을 떠올린다. 하얗게 눈물 흘리며 걷던 내 작은 발걸음이 생각난다. 그때 그곳의 겨울은 별처럼 신비한 곳에 있는 듯했고, 하나의 하늘 아래 우리는 서로를…"
 노을 바다,노을 바다,"그 시절
그 날 나는 사랑했던가보다.
나만 보고 싶어서 그랬던 것 같다.
사랑하던 사람인데도
왜 내게 안부말고 그러셨는지 모르겠네.
마음속 깊은 곳에서는
내 마음에 무엇이 그리도 많이 남아서
나는 너에게 가장 소중한 존재라고 생각해왔는데
지금 내가 알고 있는 사람은 누굴까?
아니면 나를 사랑하는지 궁금해하는 것일까?
어쩌면 사랑은 나의 마음을 아프게 하는 것일까.
하지만 내 마음은 지금 내 마음이 아니야. 오늘은 정말 추웠습니다.
얼른 집에 가서 쉬어야겠다 싶어 집 근처 한강공",0.7904943227767944,0.7510403394699097,0.20950567722320557,사랑의 시간,하지만 너는 아무 말 없이 다른 길을 택했고 내 노래는 슬픔의 멜로디로 바뀌었다. 사랑스러운 눈빛은 이제 그리움으로 빛나고 너의 미소만 내 마음 속에 깊이 새겨졌다. 아무 말 없이 떠나간 너를 떠올릴 때마다 너는 내…
차가운 겨울,차가운 겨울,"봄이 오기 전이라 봄날은
봄을 알리는데도
겨울바람이 온다
그렇다고 나만 춥게 느껴진다면
눈앞에 황사꽃이 피어서
꽃샘추위가 찾아온다 할지라도
누구도 눈길 한번 주지 못했을 것이다.
그래서 나는 겨울이 오면 다시 꽃망울이 시리도록
가을로 가는 길목인 양지바른 곳에
나의 하얀 눈이 쌓이고 있는 것을 봅니다..),
나는 그 아름다운 마음을 알고 있기에
내가 이 길을 걷고 있을 때
내 마음속에도 따뜻한 바람이 불고 있음을 알게 되니",0.7895845770835876,0.773495078086853,0.21041542291641235,꽃 편지,봄바람이 차다고요? 그대에게 드려요 바로 곁에서 속살거리며 다가오는 봄소식을 개나리 꺾어 물꽂이로 창가에 노랗게 꽃이 피네요 봄이 그대에게 찬바람으로 봄 편지를 보내고 있어요
이런 눈물,이런 눈물,"그대를 기억하노라면
그대가 있었더라
어쩌면 이 세상에는 영원히 존재하지도 않을지도 모른다
세상은 한없이 흘러간단다
그러나 내겐 언제나 살아있었지
무엇이 우리를 속일 수 있을까
생각이 날 때 마다 나는
내가 사랑한 것들만을
그리운 이름으로 남기고 싶습니다
나에게는 오직 나의 마음만이 있어요
언제나 내가 사랑하는 것이여서
사랑하는 모든 것을 그대에게 주고싶습니다
내게도 오직 나의 영혼만 있어
혼자서는 안될 곳이야
누구에게도 말하지",0.7893965840339661,0.7612979412078857,0.21060341596603394,사랑의 시간,하지만 너는 아무 말 없이 다른 길을 택했고 내 노래는 슬픔의 멜로디로 바뀌었다. 사랑스러운 눈빛은 이제 그리움으로 빛나고 너의 미소만 내 마음 속에 깊이 새겨졌다. 아무 말 없이 떠나간 너를 떠올릴 때마다 너는 내…
햇살 파도,햇살 파도,"그 어둠이 내 가슴속에 스며드는구나.
그래서 나도 모르게 흐느끼는 거야
아침 햇살이 내 가슴에 스며들어가네,
햇살은 바람처럼 나를 비춘다 하여
밤새도록 나는 잠들었나 보다.
얼마나 서러운지 모르겠지만
나는 아직도 나의 마음을 기억하고 있는 듯하다...
그것은 나의 마음일까봐!
오늘 밤은 꿈 같을지도 몰라
눈물 한 방울 맺히지 않는다. 
날도 저물도 어제의 아침과 같겠지,
꿈 같은 날에는
고요함이",0.7880532741546631,0.7713163495063782,0.21194672584533691,여름밤 빗소리,달빛은 밤 구름속에 갇혔다. 명멸의 가로등이 나를 긴장케 한다. 홍수에 휩쓸려간 영혼들과 어느 병사의 넋을 위로하는 진혼곡 잔상이 아직 맴도는데 퍼붓는 폭우가 두렵다. 밤비에 젖어 도시 거리를 걸으면 아련한 추억들이…
슬픈 사랑,슬픈 사랑,"겨울은 온데간데없고
지친 몸은 추위보다 더 춥다.
추위는 잠시도 잊을 수 없는 지긋지긋하다.
여름이 되어버린다
겨울이 다가오고 있을 때면
더 이상 아프지는 않으리라. ,
얼마나 마음이 무거워지나. ,
따뜻한 눈빛으로 그립다;
어찌하여 그리울 것인가.
언젠가 저 멀리 새들이 날갯짓하고 있길래
세상은 쓸쓸하다. .. 최근 들어 '꽃게 요리' 열풍이나 맛집들 사이에서 새로운 메뉴",0.7878543734550476,0.7822364568710327,0.2121456265449524,봄이 온다.,"아직 바람 끝엔 겨울이 남아 있고, 어제 내린 눈발에 목련 가지도 차가운 계절을 끝까지 품고 있다. 갑자기 밀어닥친 혹한에 강물도 잠시 걸음을 멈추었지만 움츠린 까치는 깨금발로 겨울을 딛고 밤새 굶은 비둘기 떼는 희…"
지금 우리,지금 우리,"아침을 먹어도 늦지 않으니
아침 햇살을 받으며
밤하늘로 뽀얀 꽃송이 피어나겠네요.
얼굴에도 새하얗게 웃고 있습니다!
오래도록,
살며시 보았던 그 모습들을 다시 보게 되니
아, 또 아름답구나.
우리 오늘 하루도 행복하게 살았으면 좋겠다는 바람입니다
새벽녘의 바람이 들리는 곳마다
아침에 눈부시게 빛나고 있는데도
이제야 우리는 봄을 맞이할 수 있겠죠?
행복은 곧 나의 몫이지요.\save th",0.7868329286575317,0.7677710056304932,0.21316707134246826,봄비 개인 아침은,우와- 하늘엔 파란 웃음이 피어나고 사랑의 밀어로 속삭인다 뿌옇게 하늘을 가렸던 미세먼지도 강풍이 몰고 간 맑은 아침 신이 입김으로 생명을 넣어주어 움츠린 가슴에 희망이 핀다. 얼굴을 말끔히 씻은 장미 더 진한 붉은…
지금 돌아와,지금 돌아와,"그대의 손을 잡아주니
눈물 흘리지 않아도 되네
이제 다시 일어설 수 있게 되어
아직 남은 일상이 너의 사랑이었구나.
마음껏 울어주면 어떨까
그대만이 그대에게 이롭겠지.- 나보다 더 좋은 친구가 있는 줄 알았는데
나보다 나은 친구들끼리 모여서
서로 친해지고 으면 좋겠다고 다짐했었거든요!
그런데 이렇게 많은 인원이 모인 것은 처음인 것 같아요
내가 보기엔 다행이다 싶었는데.. 내가 보니깐
언젠가부터",0.7842204570770264,0.7669743895530701,0.21577954292297363,칠십 고개,"알겠더라, 이제는 미안함도 내보이며 첫사랑 이별 후 소중한 사랑도 알게 되었고 가족을 이루면서 어미의 마음도, 자식의 마음도 알겠더라, 이제는 아파보니 알겠더라 말하고, 듣고, 보고, 걷고, 생각하는 일상이 고마운 …"
나에게 안녕,나에게 안녕,"나를 사랑합니다
내 마음속에 깃든 그대여,
무엇을 그리도 바라볼까요?
그대에게 내일이 있습니까?
이제 더 이상 기다릴 수 없겠죠?
누구에게도 이 편지를 보내지 마세요!
나를 떠나보내고 싶지만 나는 결코 떠나지 않겠어요
당신은 어디에 있는지 모르니까요.
나는 너를 기다리고 있는 게 아니에요!
나는 당신을 지키고 있습니다.
당신이 나의 곁에 있을 때 그대는 얼마나 행복해 질는지 몰라요
사랑은 언제나 나의 몫으로 남아야 해요. 어제 아침, 저녁때까지 이렇게 공기가",0.7827913761138916,0.7607563138008118,0.2172086238861084,그리움,마음 같아서는 성큼성큼 앞으로 가고 싶지만 언제나 그 만큼의 거리가 내 앞에 놓여 있습니다 참 많이 간 것 같은데도 언제나 제자리에 서 있는 나를 봅니다 그리고 그대가 걸어갔을 그 길을 바라보면 언제나 눈이 붉어지고…
이런 사랑,이런 사랑,"너를 찾아 헤매고 있는 내 마음도
어쩌면 너에게 필요한 것이 있다면 어떨까 싶어
이제 그만 그 자리를 떠나서
그것을 보고 싶어서 그리운 날들이 많아
아무런 생각 없이 그냥 지나가자
한데도 내가 왜 이렇게 많은지 알 것 같아서
사랑은 아무렇지도 않고 너무 행복해서 
나는 아무것도 하지 않는 사람이라 해도
너는 그런 사람을 좋아하니까.
내겐 사랑이 없는 게 아니라 그저 행복하기만 하더라고
내가 그렇게 많이 사랑하는 것은 아니니?
그래서 나는 무엇을 하고 있는지 모르겠지만
너에게 무엇이",0.7825673818588257,0.7527405619621277,0.21743261814117432,사랑의 시간,하지만 너는 아무 말 없이 다른 길을 택했고 내 노래는 슬픔의 멜로디로 바뀌었다. 사랑스러운 눈빛은 이제 그리움으로 빛나고 너의 미소만 내 마음 속에 깊이 새겨졌다. 아무 말 없이 떠나간 너를 떠올릴 때마다 너는 내…
마지막 모습,마지막 모습,"그 어느 때보다 긴 세월의 시간
그저 눈물만 흘리고 있을 뿐입니다.
무너진 상처와 눈물은
고운 마음을 회복시켜주지 못합니다.
그리하여 우리 삶은 고단함 속에 갇혀버립니다.
끝없는 절망과 아픔은
어떻게 이겨내고 있는지
세상에 드러난 것만으로도 아쉽습니다.
아무도 내 곁에 오지 않는 것은
이제껏 보아왔던 것보다 훨씬 더 큰 고통일 터이며
누구도 알 수 없는 삶의 시작이자 끝이 아닐까요.)..-
슬픔은 모두 저희가 해낼 일이니
그러나 그 어떤 시련",0.7822105884552002,0.7686633467674255,0.2177894115447998,이젠 잊어야 할까요?,얼마나 많은 가슴앓이를 했는가? 온몸은 신열이 올라 하늘이 노랬지 십 년이면 강산도 변한다는데 그 십 년도 얼마나 지나갔는지 오랜 세월이 지났으니 지금쯤은 잊혀야 하는 것이 옳은데 더욱더 또렷해지는 추억들 다시 기억…
좋은 마지막,좋은 마지막,"내 마음에 깃든 기억들 속에
나는 나의 존재이다.
당신의 모습이니까.
어쩌면 나는 그렇게 될지도 모른다.
그것은 나를 사랑해 주신 당신이십니다.
세상에 나밖에 없다
누군가 나에게 보낸 편지가 있다.
나는 가끔씩 내가 누군지 알지만 난 그 누구에게도 속아본 적이 없다.
나는 늘 외로움을 느끼곤 한다.
내가 한없이 쓸쓸하고 슬픈 삶을 살고 있다
그러나 행복은 내게만 있는 것이 아니라 세상 모든 사람들에게도 있다는 사실을.
이제 나는 세상에 나와 함께할 것을 약속한다.
나의 삶이 어떤 의미를 지니고 있는지 알아야 한다.
나에게 있어 내게는",0.7810136675834656,0.7532721161842346,0.21898633241653442,아내에게,어둠속에 나를 찾아주는 별이었소. 내가 나를 찾게 되었다오. 내 부족함을 언제나 감싸주었고 따스한 눈길로 바라봐 주었오. 그 손길에 담긴 고마움을 내 가슴 속에 깊이 새겨넣었다오. 서로의 꿈을 포개며 살아온 세월 그…
노을 하늘,노을 하늘,"흰 눈송이를 적셔
어두운 밤하늘에 떠 있는
그렇게 아름다운 별빛으로 빛나고 있다.
노을의 끝자락에는 검은 눈물이 잔잔하게 흘렀다.
밤이 깊어갈수록 눈이 내리는가 싶더니
아직도 그립다.
산비탈 아래 하얀 살결이 서려있다.
나는 눈을 떴다..
그저 하얗고 맑은 하늘을 올려다보았다.
눈바람은 이미 내 곁을 지나가고 있었다.
그곳은 내가 처음 보는 곳이었다...
흰 구름 속에 서서 노을을 바라보고 있다..)..
노란 하늘에 앉아 한숨 쉬며 바라보",0.7808647155761719,0.7660702466964722,0.21913528442382812,겨울 비,"눈 섞인 빗방울이 내 마음을 두드리고, 그 소리에 나는 먼 옛날을 떠올린다. 하얗게 눈물 흘리며 걷던 내 작은 발걸음이 생각난다. 그때 그곳의 겨울은 별처럼 신비한 곳에 있는 듯했고, 하나의 하늘 아래 우리는 서로를…"
햇살 웃음,햇살 웃음,"바람 소리 없이
너무 뜨거워서
아침부터 밤까지
한낮에 땀 흘려왔는지
나뭇잎마다 이슬비 내리는데도
햇살이 내리며 기분이 좋아졌는지
밤새 잠이 깨었는지도 모르겠다.
그런 날이면
언제나 가슴이 설렌다. 그런데 내 가슴은
저렇게 춥지 않아?
어디서든 따뜻한 마음으로 쉼 없이 달려온 너에게
더없이 고맙고 행복했다면서
당신의 꿈을 향해 열심히 나아가주기를
바라봅니다.ᄏᄏ
하늘에는 별 따기 좋은 날",0.7785239219665527,0.7609210014343262,0.22147607803344727,봄 눈 내리는 거리,그 언젠가 봄이었다. 너의 손을 잡고 걸었던 거리에 그날을 연상하는 눈이 또 내린다. 찬 바람 속에서도 너의 숨결이 닿으면 따뜻했다. 어느 틈엔가 말없이 내 손을 꼭 쥐던 너의 온기는 눈이 녹아 흐르듯 내 가슴에 스…
푸른 하늘,푸른 하늘,"하얀 눈꽃 피어나는 별빛
푸른 하늘이 아름답게 빛나던 시절
오직 푸른 하늘을 바라보며
흰눈물이 날아들고
바람이 불어와
아름다운 새들이
새롭게 태어날 수 있도록
언제나 푸르른 하늘 아래서
맑은 마음으로 살면 좋겠다
내 마음의 봄날처럼
나의 마음을 열어준다면
더 잘할 거야! 한 해를 마무리하는 1월, 새해가 밝았습니다.
지난해 우리 사회는 매우 어려웠지만 한편으로는 그 동안 우리가 겪었던 어려움을 극복했기에 더욱 기쁘고, 보람된 하루였습니다...",0.7720937132835388,0.7571144104003906,0.22790628671646118,좋은 날,"끌어안을 수 없는 그림 같은 구름이 허공에 떠돈다. 끌어안을 수 없는 따뜻한 봄바람이 스친다. 끌어안을 수 없는 세월이 머뭇거리지 않고 떠나간다. 멀리서 들리는 새들의 노래 들으며 민들레꽃 바라보면, 기쁨이 부풀어오…"
좋은 하루,좋은 하루,"오늘이 바로 내일의 날이라는 걸 잊을 수가 없네.
오늘은 우리 모두의 소중한 날에요
어찌 보면 나에겐 그 날의 소중함과 그것이 가장 큰 보람이었다 할지라도
그때는 나의 기쁨이 나를 위해 얼마나 쓰였을지
마음속에 맴돌았을까
내게 있어 나는 사랑한 것이 아니라 사랑을 받은 것이라고
내가 그토록 자랑스럽게 여기는 그런 날은
누구에게나 행복한 날이 될 수 있단 말인가.
나의 사랑이 나에게 얼마나 크든간에, 나는 그렇게도 행복할 줄 알았으니까.
세상 어느 누구도 나를 부러워",0.7702144384384155,0.7574217915534973,0.22978556156158447,아내에게,어둠속에 나를 찾아주는 별이었소. 내가 나를 찾게 되었다오. 내 부족함을 언제나 감싸주었고 따스한 눈길로 바라봐 주었오. 그 손길에 담긴 고마움을 내 가슴 속에 깊이 새겨넣었다오. 서로의 꿈을 포개며 살아온 세월 그…
그래 안돼,그래 안돼,"나를 돌아봐주세요
내 안의 나는
그대의 말 속에 갇히기엔 너무나 부족하고
나의 눈빛은 더 이상 내 마음 속
사랑에 대한 욕망으로 가득 차 있어서
진짜로 사랑하지 못하는 내게
이제는 나의 사랑만 남았어 
너무나 답답해 난 이제껏 내가 만난 적이 없는 걸까
눈물이 너무도 많이 흘렀어요.
내가 아직 너를 만나고 싶지 않아서 널 기다리고 있는 것 같아 
난 지금 네게 다가오지도 않아 
더이상 나에게 사랑받지 못해서 나 스스로도
널 사랑하지도 않",0.7685045003890991,0.725328803062439,0.23149549961090088,사랑의 시간,하지만 너는 아무 말 없이 다른 길을 택했고 내 노래는 슬픔의 멜로디로 바뀌었다. 사랑스러운 눈빛은 이제 그리움으로 빛나고 너의 미소만 내 마음 속에 깊이 새겨졌다. 아무 말 없이 떠나간 너를 떠올릴 때마다 너는 내…
혼자 이대로,혼자 이대로,"먼 산도 아닌데도
그럼에도 불구하고
여기저기서 울고 웃으며 웃어주는
아무런 상처 없이
함께 가니까.
이렇게 슬프지만 그래도 행복하다.
가끔씩은 이렇게라도
슬픈 사람이 있기를 바란다.
우리가 함께 걸어도
다시 만날 수 있도록서
미안한 마음 금할 길 없다.
나는 내 인생을 위해서
누군가를 위해서라면
당신의 삶을 살겠다
그러나 그건 당신이 먼저이다.
사랑하는 사람을 위한
내가 되기 위해, 그리고 나를 위해서
나를 위해 내가 되길 바래본다.(가",0.7652415633201599,0.7511560320854187,0.2347584366798401,그리움,마음 같아서는 성큼성큼 앞으로 가고 싶지만 언제나 그 만큼의 거리가 내 앞에 놓여 있습니다 참 많이 간 것 같은데도 언제나 제자리에 서 있는 나를 봅니다 그리고 그대가 걸어갔을 그 길을 바라보면 언제나 눈이 붉어지고…
어떤 사람,어떤 사람,"언제나 너를 위해 할 수 있는 일이 뭐가 있겠냐고 묻는다
이곳저곳을 맴돌며
우리의 삶을 들여다보는 게 일상이 아니겠느냐는
어느 날 밤 꿈에 나타나니
언젠가는 너의 모습을 다시 볼까하는
기다리고 기다리던 그 사람의 모습이 떠올라서
나는 왜 이토록 외로울까?
혹시라도 내가 내 곁에서 떠나지 않는다면,
내가 나를 사랑하는 이유는 분명하다..
그렇게 홀로 남아 있을 때 우리는 행복할 뿐이다..
너무 쓸쓸하게만 느껴지던 우리
행복의 빛에 잠긴",0.7638850808143616,0.7431268692016602,0.23611491918563843,사랑의 시간,하지만 너는 아무 말 없이 다른 길을 택했고 내 노래는 슬픔의 멜로디로 바뀌었다. 사랑스러운 눈빛은 이제 그리움으로 빛나고 너의 미소만 내 마음 속에 깊이 새겨졌다. 아무 말 없이 떠나간 너를 떠올릴 때마다 너는 내…
달빛 바다,달빛 바다,"내 마음에 한없이 깊어진
사랑과 행복이 맴도는
달빛이 다시 살아나는 것 같다
그런데 이젠
어쩌다 그 자리에 서 있는 건가.
아픈 기억이라도 있는 게 아닌가?
내 마음을 온전히 담아낼 수 없는 것은 아닐까.
언제부턴가는 나를 찾아갈까?
내가 살고 싶은 곳으로 떠나보내는 것도 좋겠다.
너를 위해. <2019.11.13.
한동안 잠잠했던 월요병이 다시 들끓는 주말입니다.
월요일이라서인지 오늘은 낮의 기온이 올라 초여름 날씨가 이어지",0.7618919014930725,0.7555888891220093,0.2381080985069275,11월,바람은 속삭이며 잎을 흔들고 더 깊은 계절로 스며드네. 지는 잎에서 허무를 느낄 때 아득한 저편은 나를 부르네. 낙엽 지는 소리에 사라진 이름들이 흐릿한 별빛 아래 맴돌고 어느새 잊으려던 기억이 되살아나 깊어가는 1…
매일 곁에,매일 곁에,"아침은 언제나처럼 늘 같이하고 싶다
한 번도 빠짐없이
모아진 기억으로 채워지는
사랑의 시작을 기다린다.
그때가 되면
사랑과 그리움이란 이름으로
오늘 하루를 살아보자고 다짐한다.
그러나
매일 곁에 있어주는 사람이 없다
함께하지 못하는 사람은
날마다 찾아오지만
늘 함께해 주는 사람은 없다.
혼자서 살면 언제까지나
남는 것은 아무것도 없다. 그러나 내가 사는 곳엔 사랑이 있다.
그래야 사랑받을 수 있다.’고.
하지만 그 사랑의 힘이 영원하다는 것이 믿기지 않는다.
누군가의 사랑은 시간이 흘러도
마음",0.7613192796707153,0.756457507610321,0.23868072032928467,사랑의 시간,하지만 너는 아무 말 없이 다른 길을 택했고 내 노래는 슬픔의 멜로디로 바뀌었다. 사랑스러운 눈빛은 이제 그리움으로 빛나고 너의 미소만 내 마음 속에 깊이 새겨졌다. 아무 말 없이 떠나간 너를 떠올릴 때마다 너는 내…
모두 돌아와,모두 돌아와,"꿈은 사라지고,
꿈의 흔적들이 찾아온다.
이제야 비로소 살아난다
우리가 바라는 것은
그대의 삶을 위한 것
마음을 비운 채
그리움으로 물들여진 세상일 뿐이다
세상이 달라졌다.
삶에 대한 모든 갈증이 사라지고
불멸을 향한 꿈은 사라졌고
생명에 대해 한없는 욕망이 남았다.
살아남은 사람들의 얼굴에는 늘 웃음이 가득하다.
하지만 우리 모두는
다시 돌아갈 수 없을 것이다.
사랑하는 그대들의 모습을 다시 볼 때다.,
나는 내 꿈을 이루어줄 것이다._ 미라클 메이크업 클래",0.7588457465171814,0.7505612373352051,0.2411542534828186,삶의 꽃길,희로애락 흘러 흘러온 세월 영원할 것 같았던 삶은 청춘은 찰나로 지나가고 어느새 낙조의 빛이 드리운다. 소중한 인연들을 만나 따뜻한 사랑을 품고 정겹게 사는 것이 삶의 꽃길이 아니든가 때로는 부푼 꿈이 물거품이 되어…
제발 나와,제발 나와,"꿈속일지라도
더 이상 내게 닿지 않도록
내 손을 잡아주세요.
이제 내 손 안에 머물러있을 수 있게 도와줄 것입니다.
우린 모두 제발로 이 땅에 왔습니다.
나에게는 꿈속이라도 있고 싶습니다. 가히 세상살이가 다 이렇습니다마는
하늘에는 구름이 없고 구름만 맴돌고 있습니다.
하지만 나는 이제 하늘 아래 살고 있는 것입니다. 만일 나를 사랑한다면
나는 내가 없는 곳에서 행복하게 살겠습니다. 
가족과 함께 떠나는 길
누구보다 자랑스러워할 만한 이유입니다..
그것이 저에게 나의 첫사랑입니다.
꿈과 현실 사이를 오",0.7585597634315491,0.7433547973632812,0.24144023656845093,작은 소망,내게 작은 소망이 있다면 물바람 휘도는 들녘에 내 작은 그림자 하나 밟고 설 햇빛 조금 창문을 열면 방안에 새어드는 환한 달빛 하나 외로울 때 말벗 삼아 들어줄 잔잔한 별빛 한 조각 가슴에 담았으면 좋겠습니다. 지나…
작은 파도,작은 파도,"봄을 알리는 노란 꽃송이
아름답기만 하던 날
그런데 막상 봄이 왔다간
어느새 다시 봄이 올 듯도 했다.
봄이 오고야 말았어야 했는데
오늘은 그런 건 아닌 것 같더니
아무도 모를 줄 알았는데
우리가 알고 보니까 정말 어쩜 그렇게 예뻤던지.
파란 하늘 아래 펼쳐진 풍경 속에
봄의 온기가
살며시 넘쳐흐르는 걸까.
가난한 집 아이처럼
부엌으로 데려가 씻고 물을 때마다
겨울에 땡볕이 내리쬐는 거실",0.7583025097846985,0.7456300854682922,0.2416974902153015,봄은 추억의 계절,훈풍은 살랑살랑 스쳐 지나가고 새들도 지저귀며 나라간다 어느 계절 보다 봄은 피고 지며 수많은 꽃들이 피어났고 예쁜 미소로 반갑게 반겨주는 사랑스러운 마음이 있었다. 환희의 계절 봄이 되면 가슴에 찾아오시는 사랑하는…
하루 멀리,하루 멀리,"그날 밤하늘에 떠오르던 구름처럼
밤새 울어댄다
그렇게 나는 나를 반짝이며
눈물 흘리며 바라보았다
오늘은 눈물이 펑펑 쏟아질 것 같다
비 내리는 날, 하늘도 흐릴 것 같다
다만 오늘이야말로 내게 가장 큰 행복을 주는 날이라고
우선 그 순간이 내게 가장 행복한 시간이 될 것이라 믿고
내일을 위해 기도하며 기다렸다
하지만 아직 멀었기에
그날이 꼭 돌아올 것이라고 믿었던 너였지
지금 나의 앞에는 너무나 많은 것들이 놓여 있다
나의 앞에 언제나 서 있는 그대여서
하나의 추억",0.754112184047699,0.7465370893478394,0.24588781595230103,봄 눈 내리는 거리,그 언젠가 봄이었다. 너의 손을 잡고 걸었던 거리에 그날을 연상하는 눈이 또 내린다. 찬 바람 속에서도 너의 숨결이 닿으면 따뜻했다. 어느 틈엔가 말없이 내 손을 꼭 쥐던 너의 온기는 눈이 녹아 흐르듯 내 가슴에 스…
아주 멀리,아주 멀리,"나에게는 그런 때가 있었다.
나보다 먼저, 그리고 나답게 살게 해줄 수 있는
마음이 있다면 더 좋을 것 같기도 했다.
이제껏 살아온 날들 중에서 가장 행복했다.
그렇게 행복한 날, 다시 그 날을 회상할까 하고
무언가를 할 수 있도록.
아주 가까이서 내가 나를 지켜볼 수 있을까.
아픈 기억을 안고 사는 나에게
오늘은 조금이라도 위로가 될 수 있기를 바란다.
나의 마음을 아프게 했던 말들이 이제는 나의 마음에서 지워지길 바라며,
내일은 좀 나아질 것으로 믿는다. 그러나, 나는 아직 행복하지 않다.
사랑하는",0.7496659755706787,0.7356516718864441,0.2503340244293213,여유,연달아 심난하게 혼란으로 엮이고 있다. 지난날들의 내 삶을 돌이켜 보니 부끄러움과 나와 나의 그림자만 존재할 뿐 누구에게나 내보일 좋은 가치를 지닌 나만의 내 바코드가 없었다. 그래도 내게만 있는 아련한 유별난 추억…
